temperature_3h,temperature_12h,temperature_24h,weather_main_3h,weather_main_12h,weather_main_24h,time_3h,time_12h,time_24h,timestamp
10.72,20.21,12.16,Clear,Clouds,Clouds,"""2023-05-05T06:00:00.000Z""","""2023-05-05T15:00:00.000Z""","""2023-05-06T03:00:00.000Z""","""2023-05-05T05:34:57.000Z"""
13.82,15.69,13.89,Clouds,Clouds,Clouds,"""2023-05-05T09:00:00.000Z""","""2023-05-05T18:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-05T06:04:57.000Z"""
14.52,15.69,13.89,Clouds,Clouds,Clouds,"""2023-05-05T09:00:00.000Z""","""2023-05-05T18:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-05T06:34:57.000Z"""
15.42,15.69,13.89,Clouds,Clouds,Clouds,"""2023-05-05T09:00:00.000Z""","""2023-05-05T18:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-05T07:04:57.000Z"""
15.47,15.69,13.89,Clear,Clouds,Clouds,"""2023-05-05T09:00:00.000Z""","""2023-05-05T18:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-05T07:34:57.000Z"""
16.23,15.69,13.89,Clear,Clouds,Clouds,"""2023-05-05T09:00:00.000Z""","""2023-05-05T18:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-05T08:04:57.000Z"""
17.44,15.69,13.89,Clear,Clouds,Clouds,"""2023-05-05T09:00:00.000Z""","""2023-05-05T18:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-05T08:34:57.000Z"""
19.12,13.19,13.95,Clouds,Clouds,Rain,"""2023-05-05T12:00:00.000Z""","""2023-05-05T21:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-05T09:04:57.000Z"""
19.49,13.19,13.95,Clouds,Clouds,Rain,"""2023-05-05T12:00:00.000Z""","""2023-05-05T21:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-05T09:34:57.000Z"""
20.19,13.19,13.95,Clouds,Clouds,Rain,"""2023-05-05T12:00:00.000Z""","""2023-05-05T21:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-05T10:04:57.000Z"""
20.75,13.19,13.95,Clouds,Clouds,Rain,"""2023-05-05T12:00:00.000Z""","""2023-05-05T21:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-05T10:34:57.000Z"""
21.58,13.19,13.95,Clouds,Clouds,Rain,"""2023-05-05T12:00:00.000Z""","""2023-05-05T21:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-05T11:04:57.000Z"""
21.93,13.19,13.95,Clouds,Clouds,Rain,"""2023-05-05T12:00:00.000Z""","""2023-05-05T21:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-05T11:34:57.000Z"""
21.69,11.31,16.06,Clouds,Clouds,Rain,"""2023-05-05T15:00:00.000Z""","""2023-05-06T00:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-05T12:04:57.000Z"""
21.8,11.31,16.06,Clear,Clouds,Rain,"""2023-05-05T15:00:00.000Z""","""2023-05-06T00:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-05T12:34:57.000Z"""
21.89,11.31,16.06,Clear,Clouds,Rain,"""2023-05-05T15:00:00.000Z""","""2023-05-06T00:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-05T13:04:57.000Z"""
22.5,11.31,16.06,Clear,Clouds,Rain,"""2023-05-05T15:00:00.000Z""","""2023-05-06T00:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-05T13:34:57.000Z"""
22.79,11.31,16.06,Clear,Clouds,Rain,"""2023-05-05T15:00:00.000Z""","""2023-05-06T00:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-05T14:04:57.000Z"""
22.74,11.31,16.06,Clear,Clouds,Rain,"""2023-05-05T15:00:00.000Z""","""2023-05-06T00:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-05T14:34:57.000Z"""
20.4,10.22,18.44,Clear,Clouds,Clouds,"""2023-05-05T18:00:00.000Z""","""2023-05-06T03:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-05T15:04:57.000Z"""
19.99,10.22,18.44,Clear,Clouds,Clouds,"""2023-05-05T18:00:00.000Z""","""2023-05-06T03:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-05T15:34:57.000Z"""
20.07,10.22,18.44,Clear,Clouds,Clouds,"""2023-05-05T18:00:00.000Z""","""2023-05-06T03:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-05T16:04:57.000Z"""
21.02,10.22,18.44,Clear,Clouds,Clouds,"""2023-05-05T18:00:00.000Z""","""2023-05-06T03:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-05T16:34:57.000Z"""
20.98,10.22,18.44,Clear,Clouds,Clouds,"""2023-05-05T18:00:00.000Z""","""2023-05-06T03:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-05T17:04:57.000Z"""
16.66,14.27,15.97,Clouds,Clouds,Rain,"""2023-05-05T21:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-05T18:12:01.000Z"""
15.92,14.27,15.97,Clouds,Clouds,Rain,"""2023-05-05T21:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-05T18:42:01.000Z"""
15.56,14.27,15.97,Clouds,Clouds,Rain,"""2023-05-05T21:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-05T19:12:01.000Z"""
15.56,14.27,15.97,Clear,Clouds,Rain,"""2023-05-05T21:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-05T19:42:01.000Z"""
15.41,14.27,15.97,Clear,Clouds,Rain,"""2023-05-05T21:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-05T20:12:01.000Z"""
14.8,14.27,15.97,Clear,Clouds,Rain,"""2023-05-05T21:00:00.000Z""","""2023-05-06T06:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-05T20:42:01.000Z"""
13.14,15.12,13.63,Clouds,Clouds,Rain,"""2023-05-06T00:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-05T21:12:01.000Z"""
12.81,15.12,13.63,Clouds,Clouds,Rain,"""2023-05-06T00:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-05T21:42:01.000Z"""
12.37,15.12,13.63,Clouds,Clouds,Rain,"""2023-05-06T00:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-05T22:12:01.000Z"""
12.28,15.12,13.63,Clear,Clouds,Rain,"""2023-05-06T00:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-05T22:42:01.000Z"""
11.55,15.12,13.63,Clear,Clouds,Rain,"""2023-05-06T00:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-05T23:12:01.000Z"""
11.32,17.14,14.08,Clear,Clouds,Rain,"""2023-05-06T00:00:00.000Z""","""2023-05-06T09:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-05T23:42:01.000Z"""
10.7,19.17,13.06,Clouds,Rain,Clouds,"""2023-05-06T03:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-06T00:12:01.000Z"""
10.74,19.17,13.06,Clouds,Rain,Clouds,"""2023-05-06T03:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-06T00:42:01.000Z"""
10.58,19.17,13.06,Clouds,Rain,Clouds,"""2023-05-06T03:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-06T01:12:01.000Z"""
10.38,19.17,13.06,Clear,Rain,Clouds,"""2023-05-06T03:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-06T01:42:01.000Z"""
10.39,19.17,13.06,Clear,Rain,Clouds,"""2023-05-06T03:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-06T02:12:01.000Z"""
10.13,19.17,13.06,Clear,Rain,Clouds,"""2023-05-06T03:00:00.000Z""","""2023-05-06T12:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-06T02:42:01.000Z"""
11.64,21.29,12.34,Clouds,Rain,Clouds,"""2023-05-06T06:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-06T03:12:01.000Z"""
11.87,21.29,12.34,Clouds,Rain,Clouds,"""2023-05-06T06:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-06T03:42:01.000Z"""
11.95,21.29,12.34,Clouds,Rain,Clouds,"""2023-05-06T06:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-06T04:12:01.000Z"""
11.22,21.29,12.34,Clear,Rain,Clouds,"""2023-05-06T06:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-06T04:42:01.000Z"""
12.29,21.29,12.34,Clear,Rain,Clouds,"""2023-05-06T06:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-06T05:12:01.000Z"""
13.76,21.06,12.68,Clear,Rain,Clouds,"""2023-05-06T06:00:00.000Z""","""2023-05-06T15:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-06T05:42:01.000Z"""
14.37,15.87,15.04,Clouds,Rain,Clouds,"""2023-05-06T09:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-06T06:12:01.000Z"""
14.56,15.87,15.04,Clouds,Rain,Clouds,"""2023-05-06T09:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-06T06:42:01.000Z"""
14.83,15.87,15.04,Clouds,Rain,Clouds,"""2023-05-06T09:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-06T07:12:01.000Z"""
14.01,15.87,15.04,Clouds,Rain,Clouds,"""2023-05-06T09:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-06T07:42:01.000Z"""
13.91,15.87,15.04,Clouds,Rain,Clouds,"""2023-05-06T09:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-06T08:12:01.000Z"""
14.49,15.87,15.04,Clouds,Rain,Clouds,"""2023-05-06T09:00:00.000Z""","""2023-05-06T18:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-06T08:42:01.000Z"""
16.42,13.9,18.69,Rain,Rain,Clouds,"""2023-05-06T12:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-06T09:21:06.000Z"""
17.41,13.9,18.69,Rain,Rain,Clouds,"""2023-05-06T12:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-06T09:51:07.000Z"""
17.95,13.9,18.69,Rain,Rain,Clouds,"""2023-05-06T12:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-06T10:21:06.000Z"""
17.83,13.9,18.69,Rain,Rain,Clouds,"""2023-05-06T12:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-06T10:51:06.000Z"""
19.21,13.9,18.69,Rain,Rain,Clouds,"""2023-05-06T12:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-06T11:21:06.000Z"""
19.93,14.46,17.48,Rain,Rain,Clouds,"""2023-05-06T12:00:00.000Z""","""2023-05-06T21:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-06T11:51:06.000Z"""
20.91,13.87,18.17,Rain,Rain,Clouds,"""2023-05-06T15:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-06T12:21:06.000Z"""
22.02,13.87,18.17,Rain,Rain,Clouds,"""2023-05-06T15:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-06T12:51:06.000Z"""
21.67,13.87,18.17,Rain,Rain,Clouds,"""2023-05-06T15:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-06T13:21:06.000Z"""
22.31,13.87,18.17,Rain,Rain,Clouds,"""2023-05-06T15:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-06T13:51:06.000Z"""
19.11,13.87,18.17,Rain,Rain,Clouds,"""2023-05-06T15:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-06T14:21:06.000Z"""
19.22,13.87,18.17,Rain,Rain,Clouds,"""2023-05-06T15:00:00.000Z""","""2023-05-07T00:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-06T14:51:06.000Z"""
18.12,12.33,15.58,Rain,Clouds,Clouds,"""2023-05-06T18:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-06T15:21:06.000Z"""
17.96,12.33,15.58,Rain,Clouds,Clouds,"""2023-05-06T18:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-06T15:51:06.000Z"""
18.18,12.33,15.58,Rain,Clouds,Clouds,"""2023-05-06T18:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-06T16:21:06.000Z"""
17.94,12.33,15.58,Rain,Clouds,Clouds,"""2023-05-06T18:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-06T16:51:06.000Z"""
17.74,12.33,15.58,Rain,Clouds,Clouds,"""2023-05-06T18:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-06T17:21:06.000Z"""
16.68,12.01,16.23,Rain,Clouds,Clouds,"""2023-05-06T18:00:00.000Z""","""2023-05-07T03:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-06T17:51:06.000Z"""
15.5,13.69,10.43,Rain,Clouds,Clouds,"""2023-05-06T21:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-06T18:21:06.000Z"""
14.9,13.69,10.43,Rain,Clouds,Clouds,"""2023-05-06T21:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-06T18:51:06.000Z"""
14.94,13.69,10.43,Rain,Clouds,Clouds,"""2023-05-06T21:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-06T19:21:06.000Z"""
14.8,13.69,10.43,Rain,Clouds,Clouds,"""2023-05-06T21:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-06T19:51:06.000Z"""
14.8,13.69,10.43,Rain,Clouds,Clouds,"""2023-05-06T21:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-06T20:01:07.000Z"""
14.8,13.69,10.43,Rain,Clouds,Clouds,"""2023-05-06T21:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-06T20:01:57.000Z"""
14.55,13.69,10.43,Rain,Clouds,Clouds,"""2023-05-06T21:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-06T20:07:52.000Z"""
14.55,13.69,10.43,Rain,Clouds,Clouds,"""2023-05-06T21:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-06T20:27:01.000Z"""
14.55,13.69,10.43,Rain,Clouds,Clouds,"""2023-05-06T21:00:00.000Z""","""2023-05-07T06:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-06T20:40:40.000Z"""
14.29,17.49,7.15,Clouds,Clouds,Clouds,"""2023-05-07T00:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-07T21:00:00.000Z""","""2023-05-06T21:30:08.000Z"""
14.21,17.23,6.28,Clouds,Clouds,Clouds,"""2023-05-07T00:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-07T21:00:00.000Z""","""2023-05-06T22:00:06.000Z"""
14.52,17.49,7.15,Clouds,Clouds,Clouds,"""2023-05-07T00:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-07T21:00:00.000Z""","""2023-05-06T22:30:07.000Z"""
14.42,17.49,7.15,Clear,Clouds,Clouds,"""2023-05-07T00:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-07T21:00:00.000Z""","""2023-05-06T23:00:09.000Z"""
13.81,17.49,7.15,Clear,Clouds,Clouds,"""2023-05-07T00:00:00.000Z""","""2023-05-07T09:00:00.000Z""","""2023-05-07T21:00:00.000Z""","""2023-05-06T23:30:07.000Z"""
13.41,19.69,5.78,Clouds,Clouds,Clouds,"""2023-05-07T03:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-08T00:00:00.000Z""","""2023-05-07T00:00:09.000Z"""
12.89,19.69,5.78,Clouds,Clouds,Clouds,"""2023-05-07T03:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-08T00:00:00.000Z""","""2023-05-07T00:30:06.000Z"""
12.89,19.69,5.78,Clouds,Clouds,Clouds,"""2023-05-07T03:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-08T00:00:00.000Z""","""2023-05-07T01:00:07.000Z"""
12.14,19.69,5.78,Clear,Clouds,Clouds,"""2023-05-07T03:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-08T00:00:00.000Z""","""2023-05-07T01:30:06.000Z"""
11.86,19.69,5.78,Clouds,Clouds,Clouds,"""2023-05-07T03:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-08T00:00:00.000Z""","""2023-05-07T02:00:07.000Z"""
11.7,19.69,5.78,Clouds,Clouds,Clouds,"""2023-05-07T03:00:00.000Z""","""2023-05-07T12:00:00.000Z""","""2023-05-08T00:00:00.000Z""","""2023-05-07T02:30:06.000Z"""
12.29,17.57,4.46,Clouds,Clouds,Clouds,"""2023-05-07T06:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-08T03:00:00.000Z""","""2023-05-07T03:00:06.000Z"""
12.4,17.57,4.46,Clouds,Clouds,Clouds,"""2023-05-07T06:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-08T03:00:00.000Z""","""2023-05-07T03:30:08.000Z"""
12.37,17.57,4.46,Clouds,Clouds,Clouds,"""2023-05-07T06:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-08T03:00:00.000Z""","""2023-05-07T04:00:06.000Z"""
11.43,17.57,4.46,Clouds,Clouds,Clouds,"""2023-05-07T06:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-08T03:00:00.000Z""","""2023-05-07T04:30:06.000Z"""
11.66,17.57,4.46,Clouds,Clouds,Clouds,"""2023-05-07T06:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-08T03:00:00.000Z""","""2023-05-07T05:00:07.000Z"""
12.33,17.57,4.46,Clouds,Clouds,Clouds,"""2023-05-07T06:00:00.000Z""","""2023-05-07T15:00:00.000Z""","""2023-05-08T03:00:00.000Z""","""2023-05-07T05:30:08.000Z"""
15.04,11.33,7.96,Clouds,Clouds,Clouds,"""2023-05-07T09:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-08T06:00:00.000Z""","""2023-05-07T06:00:06.000Z"""
15.63,11.33,7.96,Clouds,Clouds,Clouds,"""2023-05-07T09:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-08T06:00:00.000Z""","""2023-05-07T06:30:07.000Z"""
16.3,11.33,7.96,Clouds,Clouds,Clouds,"""2023-05-07T09:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-08T06:00:00.000Z""","""2023-05-07T07:00:07.000Z"""
16.42,11.33,7.96,Clouds,Clouds,Clouds,"""2023-05-07T09:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-08T06:00:00.000Z""","""2023-05-07T07:30:06.000Z"""
16.93,11.33,7.96,Clouds,Clouds,Clouds,"""2023-05-07T09:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-08T06:00:00.000Z""","""2023-05-07T08:00:13.000Z"""
17.25,11.33,7.96,Clouds,Clouds,Clouds,"""2023-05-07T09:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-08T06:00:00.000Z""","""2023-05-07T08:08:21.000Z"""
18.1,11.33,7.96,Clouds,Clouds,Clouds,"""2023-05-07T09:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-08T06:00:00.000Z""","""2023-05-07T08:37:52.000Z"""
18.1,11.33,7.96,Clouds,Clouds,Clouds,"""2023-05-07T09:00:00.000Z""","""2023-05-07T18:00:00.000Z""","""2023-05-08T06:00:00.000Z""","""2023-05-07T08:50:35.000Z"""
19.07,8.08,11.92,Clouds,Clouds,Clouds,"""2023-05-07T12:00:00.000Z""","""2023-05-07T21:00:00.000Z""","""2023-05-08T09:00:00.000Z""","""2023-05-07T09:40:27.000Z"""
19.98,8.08,11.92,Clouds,Clouds,Clouds,"""2023-05-07T12:00:00.000Z""","""2023-05-07T21:00:00.000Z""","""2023-05-08T09:00:00.000Z""","""2023-05-07T11:08:53.000Z"""
20.16,8.08,11.92,Clouds,Clouds,Clouds,"""2023-05-07T12:00:00.000Z""","""2023-05-07T21:00:00.000Z""","""2023-05-08T09:00:00.000Z""","""2023-05-07T11:22:21.000Z"""
20.16,8.08,11.92,Clouds,Clouds,Clouds,"""2023-05-07T12:00:00.000Z""","""2023-05-07T21:00:00.000Z""","""2023-05-08T09:00:00.000Z""","""2023-05-07T11:26:54.000Z"""
